,AUC-PR,AUC-ROC,VUS-PR,VUS-ROC,Standard-F1,PA-F1,Event-based-F1,R-based-F1,Affiliation-F,time
816_Exathlon_id_7_Facility_tr_10766_1st_12590.csv,0.9249482628730967,0.9875619384246768,0.9261671310983854,0.9883751005659754,0.9438512202656928,0.9999999999999996,0.9999999999999996,0.34157089005310093,0.9499829317305997,5.788287878036499
817_Exathlon_id_8_Facility_tr_10766_1st_12590.csv,0.56802556188785,0.9455496707291604,0.5724327905561631,0.9464091610663593,0.7946789198912961,0.9999999999999996,0.9999999999999996,0.336413017077732,0.8677504888286375,4.182380676269531
818_Exathlon_id_9_Facility_tr_11665_1st_13484.csv,0.9266499773804036,0.9968664937680526,0.9738548868722051,0.998849261193461,0.9642630782028966,0.9999999999999996,0.9999999999999996,0.9630417400699688,0.9360205188274446,7.407895565032959
819_Exathlon_id_10_Facility_tr_10766_1st_12590.csv,0.9802023520776204,0.9984575016452629,0.9945321253052121,0.9995232051158096,0.9845456903929892,0.9999999999999996,0.9999999999999996,0.9854906270496037,0.9810042218547443,7.896007299423218
820_Exathlon_id_11_Facility_tr_11665_1st_13484.csv,0.9104499713919705,0.9958530401141776,0.9083685510333913,0.9959904275366237,0.9061932145211685,0.9988060719768032,0.8372093023255809,0.46577868683392254,0.9310785080590429,4.957340717315674
821_Exathlon_id_12_Facility_tr_6985_1st_7085.csv,0.7783884649756281,0.9560539725266337,0.7823499539158535,0.9581164725087032,0.778586150289211,0.9985605593255186,0.8108108108108103,0.3674623417984034,0.7850840620581641,6.030763387680054
822_Exathlon_id_13_Facility_tr_10766_1st_12590.csv,0.5631586027034322,0.9440814530514571,0.5669162078592364,0.9449705754403085,0.793825321122797,0.9999999999999996,0.9999999999999996,0.336604263570438,0.8678742888391959,3.9886748790740967
823_Exathlon_id_14_Facility_tr_10766_1st_12590.csv,0.9018134966966312,0.9936151806261722,0.9518455316889005,0.9967244765562282,0.9677713982527719,0.9999999999999996,0.9999999999999996,0.8937114394388009,0.9842658830454603,7.599932670593262
824_Exathlon_id_15_Facility_tr_10766_1st_12590.csv,0.9692323588185318,0.9866983479595197,0.9697619022922986,0.9874260438405815,0.9356946846418313,0.9999999999999996,0.9999999999999996,0.3586519952500562,0.724531954466365,3.016155242919922
826_Exathlon_id_17_Facility_tr_11665_1st_13484.csv,0.9037206245475765,0.9934554416518095,0.9026518665442297,0.9939878585158269,0.9051359660482169,0.9984654731457795,0.7999999999999995,0.46631715171532523,0.8952308301967126,4.815003871917725
827_Exathlon_id_18_Facility_tr_10766_1st_12590.csv,0.9767216216782448,0.9881685183338392,0.9776328554254239,0.988895814621822,0.9609977860075654,0.9999999999999996,0.9999999999999996,0.3822211986112507,0.7162785321389373,3.012848138809204
828_Exathlon_id_19_Facility_tr_11663_1st_13482.csv,0.9581537633389529,0.9981296057479592,0.966734437966565,0.9984853389248056,0.9526722616031881,0.9999999999999996,0.9999999999999996,0.6701734059320608,0.7953973608953864,5.3775246143341064
829_Exathlon_id_20_Facility_tr_10766_1st_12590.csv,0.9235591104872071,0.9873074328925014,0.9244520533836994,0.9881133459137758,0.9332206356605035,0.9999999999999996,0.9999999999999996,0.3414463221590237,0.9480941260322181,5.494286298751831
830_Exathlon_id_21_Facility_tr_10766_1st_12590.csv,0.9547200872808227,0.9962260606421152,0.9555201706797886,0.9965691839519465,0.9568633090335273,0.9999080459770109,0.9729729729729725,0.3522599213097574,0.924500433163159,4.338866472244263
831_Exathlon_id_22_Facility_tr_11665_1st_13484.csv,0.9120462565638294,0.996244762560234,0.9097230623158687,0.9963163230289773,0.9080317370776788,0.9984654731457795,0.7999999999999995,0.4963246170497327,0.9159473786196989,4.83258843421936
